,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
840,LATHYRUS OCHROLEUCUS,LATHYRUS,,ochroleucus,NA,NA,,,ild-19826,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,ochroleucus,,,Hook.,ild-19826,Accepted,FALSE,FALSE,FALSE,3/20/23
841,LATHYRUS PALUSTRIS,LATHYRUS,,palustris,NA,NA,,,ild-8879,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,palustris,,,L.,ild-8879,Accepted,FALSE,FALSE,FALSE,3/20/23
842,LATHYRUS PRATENSIS,LATHYRUS,,pratensis,NA,NA,,,ild-7773,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,pratensis,,,L.,ild-7773,Accepted,FALSE,FALSE,FALSE,3/20/23
843,LATHYRUS PUSILLUS,LATHYRUS,,pusillus,NA,NA,,,ild-19830,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,pusillus,,,Elliott,ild-19830,Accepted,FALSE,FALSE,FALSE,3/20/23
844,LATHYRUS SPHAERICUS,LATHYRUS,,sphaericus,NA,NA,,,ild-7779,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,sphaericus,,,Retz.,ild-7779,Accepted,FALSE,FALSE,FALSE,3/20/23
845,LATHYRUS VENOSUS,LATHYRUS,,venosus,NA,NA,,,ild-19837,TRUE,1.1,Accepted,Leguminosae,Lathyrus,,venosus,,,Willd.,ild-19837,Accepted,FALSE,FALSE,FALSE,3/20/23
846,LAVANDULA ANGUSTIFOLIA,LAVANDULA,,angustifolia,NA,NA,,,kew-108971,TRUE,1.1,Accepted,Lamiaceae,Lavandula,,angustifolia,,,Mill.,kew-108971,Accepted,FALSE,FALSE,FALSE,3/20/23
847,LAVANDULA LATIFOLIA,LAVANDULA,,latifolia,NA,NA,,,kew-109033,TRUE,1.1,Accepted,Lamiaceae,Lavandula,,latifolia,,,Medik.,kew-109033,Accepted,FALSE,FALSE,FALSE,3/20/23
848,LECHEA MUCRONATA,LECHEA,,mucronata,NA,NA,,,tro-7600119,TRUE,1.1,Accepted,Cistaceae,Lechea,,mucronata,,,Raf.,tro-7600119,Accepted,FALSE,FALSE,FALSE,3/20/23
849,LECHEA SAN-SABEANA,LECHEA,,san-sabeana,NA,NA,,,tro-7600083,TRUE,1.1,Accepted,Cistaceae,Lechea,,san-sabeana,,,(Buckley) Hodgdon,tro-7600083,Accepted,FALSE,FALSE,FALSE,3/20/23
850,LECHEA STRICTA,LECHEA,,stricta,NA,NA,,,kew-2339095,TRUE,1.1,Accepted,Cistaceae,Lechea,,stricta,,,Legg. ex Britton,kew-2339095,Accepted,FALSE,FALSE,FALSE,3/20/23
851,LEDEBOURIA APERTIFLORA,LEDEBOURIA,,apertiflora,NA,NA,,,kew-280856,TRUE,1.1,Accepted,Asparagaceae,Ledebouria,,apertiflora,,,(Baker) Jessop,kew-280856,Accepted,FALSE,FALSE,FALSE,3/20/23
852,LEERSIA HEXANDRA,LEERSIA,,hexandra,NA,NA,,,kew-422089,TRUE,1.1,Accepted,Poaceae,Leersia,,hexandra,,,Sw.,kew-422089,Accepted,FALSE,FALSE,FALSE,3/20/23
853,LEMOORIA BURKITTII,LEMOORIA,,burkittii,NA,NA,,,gcc-24262,TRUE,1.1,Accepted,Compositae,Lemooria,,burkittii,,,(Benth.) P.S.Short,gcc-24262,Accepted,FALSE,FALSE,FALSE,3/20/23
854,LEONTODON HISPIDUS,LEONTODON,,hispidus,NA,NA,,,gcc-117551,TRUE,1.1,Accepted,Compositae,Leontodon,,hispidus,,,L.,gcc-117551,Accepted,FALSE,FALSE,FALSE,3/20/23
855,LEPIDIUM DENSIFLORUM,LEPIDIUM,,densiflorum,NA,NA,,,kew-2337846,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,densiflorum,,,Schrad.,kew-2337846,Accepted,FALSE,FALSE,FALSE,3/20/23
856,LEPIDIUM LASIOCARPUM,LEPIDIUM,,lasiocarpum,NA,NA,,,tro-4100204,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,lasiocarpum,,,Nutt.,tro-4100204,Accepted,FALSE,FALSE,FALSE,3/20/23
857,LEPIDIUM SUBULATUM,LEPIDIUM,,subulatum,NA,NA,,,kew-2338563,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,subulatum,,,L.,kew-2338563,Accepted,FALSE,FALSE,FALSE,3/20/23
858,LEPIDIUM VIRGINICUM,LEPIDIUM,,virginicum,NA,NA,,,kew-2341702,TRUE,1.1,Accepted,Brassicaceae,Lepidium,,virginicum,,,L.,kew-2341702,Accepted,FALSE,FALSE,FALSE,3/20/23
859,LEPIDOSPERMA CARPHOIDES,LEPIDOSPERMA,,carphoides,NA,NA,,,kew-252142,TRUE,1.1,Accepted,Cyperaceae,Lepidosperma,,carphoides,,,F.Muell. ex Benth.,kew-252142,Accepted,FALSE,FALSE,FALSE,3/20/23
860,LEPIDOSPERMA CONGESTUM,LEPIDOSPERMA,,congestum,NA,NA,,,kew-252149,TRUE,1.1,Accepted,Cyperaceae,Lepidosperma,,congestum,,,R.Br.,kew-252149,Accepted,FALSE,FALSE,FALSE,3/20/23
861,LEPTOCHLOA DUBIA,LEPTOCHLOA,,dubia,NA,NA,,,kew-422255,TRUE,1.1,Accepted,Poaceae,Leptochloa,,dubia,,,(Kunth) Nees,kew-422255,Accepted,FALSE,FALSE,FALSE,3/20/23
862,LEPTOSIPHON AUREUS,LEPTOSIPHON,,aureus,NA,NA,,,tro-50338303,TRUE,1.1,Accepted,Polemoniaceae,Leptosiphon,,aureus,,,(Nutt.) J.M. Porter & L.A. Johnson,tro-50338303,Accepted,FALSE,FALSE,FALSE,3/20/23
863,LESPEDEZA CAPITATA,LESPEDEZA,,capitata,NA,NA,,,ild-10876,TRUE,1.1,Accepted,Leguminosae,Lespedeza,,capitata,,,Michx.,ild-10876,Accepted,FALSE,FALSE,FALSE,3/20/23
864,LESPEDEZA HIRTA,LESPEDEZA,,hirta,NA,NA,,,ild-19840,TRUE,1.1,Accepted,Leguminosae,Lespedeza,,hirta,,,(L.) Hornem.,ild-19840,Accepted,FALSE,FALSE,FALSE,3/20/23
865,LESPEDEZA JUNCEA var. SERICEA,LESPEDEZA,,juncea,NA,var.,,SERICEA,ild-33240,TRUE,1.1,Accepted,Leguminosae,Lespedeza,,juncea,,,(L.f.) Pers.,ild-33240,Accepted,FALSE,FALSE,FALSE,3/20/23
866,LESPEDEZA PROCUMBENS,LESPEDEZA,,procumbens,NA,NA,,,ild-19841,TRUE,1.1,Accepted,Leguminosae,Lespedeza,,procumbens,,,Michx.,ild-19841,Accepted,FALSE,FALSE,FALSE,3/20/23
867,LESQUERELLA FENDLERI,LESQUERELLA,,fendleri,NA,NA,,,tro-4100215,TRUE,1.1,Accepted,Brassicaceae,Lesquerella,,fendleri,,,(A. Gray) S. Watson,tro-4100215,Accepted,FALSE,FALSE,FALSE,3/20/23
868,LEUCANTHEMOPSIS ALPINA,LEUCANTHEMOPSIS,,alpina,NA,NA,,,gcc-8447,TRUE,1.1,Accepted,Compositae,Leucanthemopsis,,alpina,,,(L.) Heywood,gcc-8447,Accepted,FALSE,FALSE,FALSE,3/20/23
869,LEUCANTHEMUM IRCUTIANUM,LEUCANTHEMUM,,ircutianum,NA,NA,,,gcc-49032,TRUE,1.1,Accepted,Compositae,Leucanthemum,,ircutianum,,,(Turcz.) Turcz. ex DC.,gcc-49032,Accepted,FALSE,FALSE,FALSE,3/20/23
870,LEUCANTHEMUM VULGARE,LEUCANTHEMUM,,vulgare,NA,NA,,,gcc-135712,TRUE,1.1,Accepted,Compositae,Leucanthemum,,vulgare,,,(Vaill.) Lam.,gcc-135712,Accepted,FALSE,FALSE,FALSE,3/20/23
871,LEUCHERIA PURPUREA,LEUCHERIA,,purpurea,NA,NA,,,gcc-141168,TRUE,1.1,Accepted,Compositae,Leucheria,,purpurea,,,(Vahl) O.Hoffm. & Dusén,gcc-141168,Accepted,FALSE,FALSE,FALSE,3/20/23
872,LEUCOBRYUM GLAUCUM,LEUCOBRYUM,,glaucum,NA,NA,,,tro-35130315,TRUE,1.1,Accepted,Dicranaceae,Leucobryum,,glaucum,,,(Hedw.) Ångstr.,tro-35130315,Accepted,FALSE,FALSE,FALSE,3/20/23
873,LEVENHOOKIA DUBIA,LEVENHOOKIA,,dubia,NA,NA,,,kew-2495995,TRUE,1.1,Unresolved,Stylidiaceae,Levenhookia,,dubia,,,Sond.,kew-2495995,Unresolved,FALSE,FALSE,FALSE,3/20/23
874,LEYMUS CHINENSIS,LEYMUS,,chinensis,NA,NA,,,kew-422581,TRUE,1.1,Accepted,Poaceae,Leymus,,chinensis,,,(Trin.) Tzvelev,kew-422581,Accepted,FALSE,FALSE,FALSE,3/20/23
875,LEYMUS TRITICOIDES,LEYMUS,,triticoides,NA,NA,,,kew-422660,TRUE,1.1,Accepted,Poaceae,Leymus,,triticoides,,,(Buckley) Pilg.,kew-422660,Accepted,FALSE,FALSE,FALSE,3/20/23
876,LIATRIS ASPERA,LIATRIS,,aspera,NA,NA,,,gcc-119927,TRUE,1.1,Accepted,Compositae,Liatris,,aspera,,,Michx.,gcc-119927,Accepted,FALSE,FALSE,FALSE,3/20/23
877,LIATRIS COKERI,LIATRIS,,cokeri,NA,NA,,,gcc-11740,TRUE,1.1,Accepted,Compositae,Liatris,,cokeri,,,Pyne & Stucky,gcc-11740,Accepted,FALSE,FALSE,FALSE,3/20/23
878,LIATRIS LIGULISTYLIS,LIATRIS,,ligulistylis,NA,NA,,,gcc-154306,TRUE,1.1,Accepted,Compositae,Liatris,,ligulistylis,,,(A.Nelson) K.Schum.,gcc-154306,Accepted,FALSE,FALSE,FALSE,3/20/23
879,LIATRIS PUNCTATA,LIATRIS,,punctata,NA,NA,,,gcc-119226,TRUE,1.1,Accepted,Compositae,Liatris,,punctata,,,Hook.,gcc-119226,Accepted,FALSE,FALSE,FALSE,3/20/23
880,LIATRIS SQUARROSA,LIATRIS,,squarrosa,NA,NA,,,gcc-18345,TRUE,1.1,Accepted,Compositae,Liatris,,squarrosa,,,(L.) Michx.,gcc-18345,Accepted,FALSE,FALSE,FALSE,3/20/23
881,LICHEN ,LICHEN,,NA,NA,NA,,,,FALSE,1.1,,,LICHEN,,NA,NA,,,,,FALSE,FALSE,FALSE,3/20/23
882,LIGUSTICUM MUTELLINA,LIGUSTICUM,,mutellina,NA,NA,,,kew-2344283,TRUE,1.1,Accepted,Apiaceae,Ligusticum,,mutellina,,,(L.) Crantz,kew-2344283,Accepted,FALSE,FALSE,FALSE,3/20/23
883,LINANTHUS JONESII,LINANTHUS,,jonesii,NA,NA,,,tro-25800284,TRUE,1.1,Accepted,Polemoniaceae,Linanthus,,jonesii,,,(A. Gray) Greene,tro-25800284,Accepted,FALSE,FALSE,FALSE,3/20/23
884,LINARIA GENISTIFOLIA,LINARIA,,genistifolia,NA,NA,,,kew-2499565,TRUE,1.1,Accepted,Plantaginaceae,Linaria,,genistifolia,,,(L.) Mill.,kew-2499565,Accepted,FALSE,FALSE,FALSE,3/20/23
885,LINARIA VULGARIS,LINARIA,,vulgaris,NA,NA,,,kew-2498895,TRUE,1.1,Accepted,Plantaginaceae,Linaria,,vulgaris,,,Mill.,kew-2498895,Accepted,FALSE,FALSE,FALSE,3/20/23
886,LINUM BIENNE,LINUM,,bienne,NA,NA,,,kew-2348601,TRUE,1.1,Accepted,Linaceae,Linum,,bienne,,,Mill.,kew-2348601,Accepted,FALSE,FALSE,FALSE,3/20/23
887,LINUM CATHARTICUM,LINUM,,catharticum,NA,NA,,,kew-2348507,TRUE,1.1,Accepted,Linaceae,Linum,,catharticum,,,L.,kew-2348507,Accepted,FALSE,FALSE,FALSE,3/20/23
888,LINUM LEWISII,LINUM,,lewisii,NA,NA,,,tro-18700040,TRUE,1.1,Accepted,Linaceae,Linum,,lewisii,,,Pursh,tro-18700040,Accepted,FALSE,FALSE,FALSE,3/20/23
889,LINUM MEDIUM,LINUM,,medium,NA,NA,,,tro-18700112,TRUE,1.1,Accepted,Linaceae,Linum,,medium,,,(Planch.) Britton,tro-18700112,Accepted,FALSE,FALSE,FALSE,3/20/23
890,LINUM PERENNE,LINUM,,perenne,NA,NA,,,kew-2347281,TRUE,1.1,Accepted,Linaceae,Linum,,perenne,,,L.,kew-2347281,Accepted,FALSE,FALSE,FALSE,3/20/23
891,LINUM RIGIDUM,LINUM,,rigidum,NA,NA,,,tro-18700117,TRUE,1.1,Accepted,Linaceae,Linum,,rigidum,,,Pursh,tro-18700117,Accepted,FALSE,FALSE,FALSE,3/20/23
892,LINUM SUFFRUTICOSUM,LINUM,,suffruticosum,NA,NA,,,kew-2353458,TRUE,1.1,Accepted,Linaceae,Linum,,suffruticosum,,,L.,kew-2353458,Accepted,FALSE,FALSE,FALSE,3/20/23
893,LINUM SULCATUM,LINUM,,sulcatum,NA,NA,,,tro-18700125,TRUE,1.1,Accepted,Linaceae,Linum,,sulcatum,,,Riddell,tro-18700125,Accepted,FALSE,FALSE,FALSE,3/20/23
894,LIQUIDAMBAR STYRACIFLUA,LIQUIDAMBAR,,styraciflua,NA,NA,,,kew-2348877,TRUE,1.1,Accepted,Altingiaceae,Liquidambar,,styraciflua,,,L.,kew-2348877,Accepted,FALSE,FALSE,FALSE,3/20/23
895,LIRIODENDRON TULIPIFERA,LIRIODENDRON,,tulipifera,NA,NA,,,kew-113859,TRUE,1.1,Accepted,Magnoliaceae,Liriodendron,,tulipifera,,,L.,kew-113859,Accepted,FALSE,FALSE,FALSE,3/20/23
896,LITHODORA FRUTICOSA,LITHODORA,,fruticosa,NA,NA,,,kew-2343770,TRUE,1.1,Accepted,Boraginaceae,Lithodora,,fruticosa,,,(L.) Griseb.,kew-2343770,Accepted,FALSE,FALSE,FALSE,3/20/23
897,LITHOSPERMUM CANESCENS,LITHOSPERMUM,,canescens,NA,NA,,,tro-4000037,TRUE,1.1,Accepted,Boraginaceae,Lithospermum,,canescens,,,(Michx.) Lehm.,tro-4000037,Accepted,FALSE,FALSE,FALSE,3/20/23
898,LITHOSPERMUM CAROLINIENSE,LITHOSPERMUM,,caroliniense,NA,NA,,,tro-4000980,TRUE,1.1,Accepted,Boraginaceae,Lithospermum,,caroliniense,,,(J.F. Gmel.) MacMill.,tro-4000980,Accepted,FALSE,FALSE,FALSE,3/20/23
899,LITHOSPERMUM INCISUM,LITHOSPERMUM,,incisum,NA,NA,,,tro-4000983,TRUE,1.1,Accepted,Boraginaceae,Lithospermum,,incisum,,,Lehm.,tro-4000983,Accepted,FALSE,FALSE,FALSE,3/20/23
900,LOBELIA PURPURASCENS,LOBELIA,,purpurascens,NA,NA,,,kew-353010,TRUE,1.1,Accepted,Campanulaceae,Lobelia,,purpurascens,,,R.Br.,kew-353010,Accepted,FALSE,FALSE,FALSE,3/20/23
901,LOEFLINGIA SQUARROSA,LOEFLINGIA,,squarrosa,NA,NA,,,tro-6301742,TRUE,1.1,Accepted,Caryophyllaceae,Loeflingia,,squarrosa,,,Nutt.,tro-6301742,Accepted,FALSE,FALSE,FALSE,3/20/23
902,LOESELIASTRUM SCHOTTII,LOESELIASTRUM,,schottii,NA,NA,,,tro-25800896,TRUE,1.1,Accepted,Polemoniaceae,Loeseliastrum,,schottii,,,(Torr.) Timbrook,tro-25800896,Accepted,FALSE,FALSE,FALSE,3/20/23
903,LOGFIA ARIZONICA,LOGFIA,,arizonica,NA,NA,,,gcc-134274,TRUE,1.1,Accepted,Compositae,Logfia,,arizonica,,,(A.Gray) Holub,gcc-134274,Accepted,FALSE,FALSE,FALSE,3/20/23
904,LOLIUM MULTIFLORUM,LOLIUM,,multiflorum,NA,NA,,,kew-422833,TRUE,1.1,Accepted,Poaceae,Lolium,,multiflorum,,,Lam.,kew-422833,Accepted,FALSE,FALSE,FALSE,3/20/23
905,LOLIUM PERENNE,LOLIUM,,perenne,NA,NA,,,kew-422848,TRUE,1.1,Accepted,Poaceae,Lolium,,perenne,,,L.,kew-422848,Accepted,FALSE,FALSE,FALSE,3/20/23
906,LOMANDRA COLLINA,LOMANDRA,,collina,NA,NA,,,kew-280258,TRUE,1.1,Accepted,Asparagaceae,Lomandra,,collina,,,(R.Br.) Ewart,kew-280258,Accepted,FALSE,FALSE,FALSE,3/20/23
907,LOMANDRA JUNCEA,LOMANDRA,,juncea,NA,NA,,,kew-280306,TRUE,1.1,Accepted,Asparagaceae,Lomandra,,juncea,,,(F.Muell.) Ewart,kew-280306,Accepted,FALSE,FALSE,FALSE,3/20/23
908,LOMANDRA MICRANTHA,LOMANDRA,,micrantha,NA,NA,,,kew-280095,TRUE,1.1,Accepted,Asparagaceae,Lomandra,,micrantha,,,(Endl.) Ewart,kew-280095,Accepted,FALSE,FALSE,FALSE,3/20/23
909,LOMANDRA NANA,LOMANDRA,,nana,NA,NA,,,kew-281020,TRUE,1.1,Accepted,Asparagaceae,Lomandra,,nana,,,(A.T.Lee) A.T.Lee,kew-281020,Accepted,FALSE,FALSE,FALSE,3/20/23
910,LOMATIUM NUDICAULE,LOMATIUM,,nudicaule,NA,NA,,,tro-1700903,TRUE,1.1,Accepted,Apiaceae,Lomatium,,nudicaule,,,(Pursh) J.M. Coult. & Rose,tro-1700903,Accepted,FALSE,FALSE,FALSE,3/20/23
911,LOMATIUM UTRICULATUM,LOMATIUM,,utriculatum,NA,NA,,,tro-1700933,TRUE,1.1,Accepted,Apiaceae,Lomatium,,utriculatum,,,(Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose,tro-1700933,Accepted,FALSE,FALSE,FALSE,3/20/23
912,LOTUS ,LOTUS,,NA,NA,NA,,,,FALSE,1.1,,,LOTUS,,NA,NA,,,,,FALSE,FALSE,FALSE,3/20/23
913,LOTUS ALPINUS,LOTUS,,alpinus,NA,NA,,,ild-8898,TRUE,1.1,Accepted,Leguminosae,Lotus,,alpinus,,,(DC.) Ramond,ild-8898,Accepted,FALSE,FALSE,FALSE,3/20/23
914,LOTUS CORNICULATUS,LOTUS,,corniculatus,NA,NA,,,ild-7260,TRUE,1.1,Accepted,Leguminosae,Lotus,,corniculatus,,,L.,ild-7260,Accepted,FALSE,FALSE,FALSE,3/20/23
915,LOTUS GLABER,LOTUS,,glaber,NA,NA,,,ild-7275,TRUE,1.1,Accepted,Leguminosae,Lotus,,glaber,,,Mill.,ild-7275,Accepted,FALSE,FALSE,FALSE,3/20/23
916,LOTUS TENUIS,LOTUS,,tenuis,NA,NA,,,ild-51536,TRUE,1.1,Accepted,Leguminosae,Lotus,,tenuis,,,Waldst. & Kit.,ild-51536,Accepted,FALSE,FALSE,FALSE,3/20/23
917,LUPINUS ARGENTEUS,LUPINUS,,argenteus,NA,NA,,,ild-20792,TRUE,1.1,Accepted,Leguminosae,Lupinus,,argenteus,,,Pursh,ild-20792,Accepted,FALSE,FALSE,FALSE,3/20/23
918,LUPINUS CONCINNUS,LUPINUS,,concinnus,NA,NA,,,ild-20809,TRUE,1.1,Accepted,Leguminosae,Lupinus,,concinnus,,,J.Agardh,ild-20809,Accepted,FALSE,FALSE,FALSE,3/20/23
919,LUPINUS PERENNIS,LUPINUS,,perennis,NA,NA,,,ild-8907,TRUE,1.1,Accepted,Leguminosae,Lupinus,,perennis,,,L.,ild-8907,Accepted,FALSE,FALSE,FALSE,3/20/23
920,LUPINUS SPARSIFLORUS,LUPINUS,,sparsiflorus,NA,NA,,,ild-20860,TRUE,1.1,Accepted,Leguminosae,Lupinus,,sparsiflorus,,,Benth.,ild-20860,Accepted,FALSE,FALSE,FALSE,3/20/23
921,LUPINUS TEXENSIS,LUPINUS,,texensis,NA,NA,,,ild-20869,TRUE,1.1,Accepted,Leguminosae,Lupinus,,texensis,,,Hook.,ild-20869,Accepted,FALSE,FALSE,FALSE,3/20/23
922,LUZULA CAMPESTRIS,LUZULA,,campestris,NA,NA,,,kew-316212,TRUE,1.1,Accepted,Juncaceae,Luzula,,campestris,,,(L.) DC.,kew-316212,Accepted,FALSE,FALSE,FALSE,3/20/23
923,LUZULA CHILENSIS,LUZULA,,chilensis,NA,NA,,,kew-316303,TRUE,1.1,Accepted,Juncaceae,Luzula,,chilensis,,,Nees & Meyen ex Kunth,kew-316303,Accepted,FALSE,FALSE,FALSE,3/20/23
924,LUZULA MULTIFLORA,LUZULA,,multiflora,NA,NA,,,kew-316484,TRUE,1.1,Accepted,Juncaceae,Luzula,,multiflora,,,(Ehrh.) Lej.,kew-316484,Accepted,FALSE,FALSE,FALSE,3/20/23
925,LUZULA PILOSA,LUZULA,,pilosa,NA,NA,,,kew-316622,TRUE,1.1,Accepted,Juncaceae,Luzula,,pilosa,,,(L.) Willd.,kew-316622,Accepted,FALSE,FALSE,FALSE,3/20/23
926,LUZULA SPICATA,LUZULA,,spicata,NA,NA,,,kew-316703,TRUE,1.1,Accepted,Juncaceae,Luzula,,spicata,,,(L.) DC.,kew-316703,Accepted,FALSE,FALSE,FALSE,3/20/23
927,LYCIUM PALLIDUM,LYCIUM,,pallidum,NA,NA,,,tro-29600060,TRUE,1.1,Accepted,Solanaceae,Lycium,,pallidum,,,Miers,tro-29600060,Accepted,FALSE,FALSE,FALSE,3/20/23
928,LYCOPODIUM ALPINUM,LYCOPODIUM,,alpinum,NA,NA,,,tro-26602090,TRUE,1.1,Accepted,Lycopodiaceae,Lycopodium,,alpinum,,,L.,tro-26602090,Accepted,FALSE,FALSE,FALSE,3/20/23
929,LYGODESMIA JUNCEA,LYGODESMIA,,juncea,NA,NA,,,gcc-140097,TRUE,1.1,Accepted,Compositae,Lygodesmia,,juncea,,,(Pursh) D.Don ex Hook.,gcc-140097,Accepted,FALSE,FALSE,FALSE,3/20/23
930,LYSIMACHIA ARVENSIS,LYSIMACHIA,,arvensis,NA,NA,,,kew-2896568,TRUE,1.1,Unresolved,Primulaceae,Lysimachia,,arvensis,,,(L.) U.Manns & Anderb.,kew-2896568,Unresolved,FALSE,FALSE,FALSE,3/20/23
931,LYSIMACHIA EUROPAEA,LYSIMACHIA,,europaea,NA,NA,,,kew-2896575,TRUE,1.1,Accepted,Primulaceae,Lysimachia,,europaea,,,(L.) U.Manns & Anderb.,kew-2896575,Accepted,FALSE,FALSE,FALSE,3/20/23
932,LYSIMACHIA NEMORUM,LYSIMACHIA,,nemorum,NA,NA,,,kew-2493029,TRUE,1.1,Accepted,Primulaceae,Lysimachia,,nemorum,,,L.,kew-2493029,Accepted,FALSE,FALSE,FALSE,3/20/23
933,LYSIMACHIA NUMMULARIA,LYSIMACHIA,,nummularia,NA,NA,,,kew-2493033,TRUE,1.1,Accepted,Primulaceae,Lysimachia,,nummularia,,,L.,kew-2493033,Accepted,FALSE,FALSE,FALSE,3/20/23
934,LYTHRUM HYSSOPIFOLIA,LYTHRUM,,hyssopifolia,NA,NA,,,kew-2354167,TRUE,1.1,Accepted,Lythraceae,Lythrum,,hyssopifolia,,,L.,kew-2354167,Accepted,FALSE,FALSE,FALSE,3/20/23
935,LYTHRUM HYSSOPIFOLIUM,LYTHRUM,,hyssopifolium,NA,NA,,,kew-2354163,TRUE,1.1,Unresolved,Lythraceae,Lythrum,,hyssopifolium,,,St.-Lag.,kew-2354163,Unresolved,FALSE,FALSE,FALSE,3/20/23
936,MACHAERANTHERA PINNATIFIDA,MACHAERANTHERA,,pinnatifida,NA,NA,,,gcc-116830,TRUE,1.1,Accepted,Compositae,Machaeranthera,,pinnatifida,,,(Hook.) Shinners,gcc-116830,Accepted,FALSE,FALSE,FALSE,3/20/23
937,MADIA SATIVA,MADIA,,sativa,NA,NA,,,gcc-120995,TRUE,1.1,Accepted,Compositae,Madia,,sativa,,,Molina,gcc-120995,Accepted,FALSE,FALSE,FALSE,3/20/23
938,MAIANTHEMUM RACEMOSUM,MAIANTHEMUM,,racemosum,NA,NA,,,kew-281247,TRUE,1.1,Accepted,Asparagaceae,Maianthemum,,racemosum,,,(L.) Link,kew-281247,Accepted,FALSE,FALSE,FALSE,3/20/23
939,MAIREANA CARNOSA,MAIREANA,,carnosa,NA,NA,,,tro-7201810,TRUE,1.1,Accepted,Amaranthaceae,Maireana,,carnosa,,,(Moq.) Paul G. Wilson,tro-7201810,Accepted,FALSE,FALSE,FALSE,3/20/23
940,MAIREANA PYRAMIDATA,MAIREANA,,pyramidata,NA,NA,,,tro-7201857,TRUE,1.1,Accepted,Amaranthaceae,Maireana,,pyramidata,,,(Benth.) Paul G. Wilson,tro-7201857,Accepted,FALSE,FALSE,FALSE,3/20/23
941,MAIREANA SEDIFOLIA,MAIREANA,,sedifolia,NA,NA,,,tro-7201840,TRUE,1.1,Accepted,Amaranthaceae,Maireana,,sedifolia,,,(F. Muell.) Paul G. Wilson,tro-7201840,Accepted,FALSE,FALSE,FALSE,3/20/23
942,MAIREANA TRICHOPTERA,MAIREANA,,trichoptera,NA,NA,,,tro-7201408,TRUE,1.1,Accepted,Amaranthaceae,Maireana,,trichoptera,,,(J. Black) Paul G. Wilson,tro-7201408,Accepted,FALSE,FALSE,FALSE,3/20/23
943,MALACOTHRIX GLABRATA,MALACOTHRIX,,glabrata,NA,NA,,,gcc-90884,TRUE,1.1,Accepted,Compositae,Malacothrix,,glabrata,,,(A.Gray ex D.C.Eaton) A.Gray,gcc-90884,Accepted,FALSE,FALSE,FALSE,3/20/23
944,MARGYRICARPUS PINNATUS,MARGYRICARPUS,,pinnatus,NA,NA,,,rjp-20250,TRUE,1.1,Accepted,Rosaceae,Margyricarpus,,pinnatus,,,(Lam.) Kuntze,rjp-20250,Accepted,FALSE,FALSE,FALSE,3/20/23
945,MARRUBIUM VULGARE,MARRUBIUM,,vulgare,NA,NA,,,kew-120952,TRUE,1.1,Accepted,Lamiaceae,Marrubium,,vulgare,,,L.,kew-120952,Accepted,FALSE,FALSE,FALSE,3/20/23
946,MARSDENIA AUSTRALIS,MARSDENIA,,australis,NA,NA,,,tro-2607659,TRUE,1.1,Accepted,Apocynaceae,Marsdenia,,australis,,,(R. Br.) Druce,tro-2607659,Accepted,FALSE,FALSE,FALSE,3/20/23
947,MEDICAGO LACINIATA,MEDICAGO,,laciniata,NA,NA,,,ild-8512,TRUE,1.1,Accepted,Leguminosae,Medicago,,laciniata,,,(L.) Mill.,ild-8512,Accepted,FALSE,FALSE,FALSE,3/20/23
948,MEDICAGO LUPULINA,MEDICAGO,,lupulina,NA,NA,,,ild-8519,TRUE,1.1,Accepted,Leguminosae,Medicago,,lupulina,,,L.,ild-8519,Accepted,FALSE,FALSE,FALSE,3/20/23
949,MEDICAGO MINIMA,MEDICAGO,,minima,NA,NA,,,ild-31590,TRUE,1.1,Accepted,Leguminosae,Medicago,,minima,,,(L.) L.,ild-31590,Accepted,FALSE,FALSE,FALSE,3/20/23
950,MEDICAGO POLYMORPHA,MEDICAGO,,polymorpha,NA,NA,,,ild-8528,TRUE,1.1,Accepted,Leguminosae,Medicago,,polymorpha,,,L.,ild-8528,Accepted,FALSE,FALSE,FALSE,3/20/23
951,MEDICAGO TRUNCATULA,MEDICAGO,,truncatula,NA,NA,,,ild-8545,TRUE,1.1,Accepted,Leguminosae,Medicago,,truncatula,,,Gaertn.,ild-8545,Accepted,FALSE,FALSE,FALSE,3/20/23
952,MELICA SUBULATA,MELICA,,subulata,NA,NA,,,kew-423836,TRUE,1.1,Accepted,Poaceae,Melica,,subulata,,,(Griseb.) Scribn.,kew-423836,Accepted,FALSE,FALSE,FALSE,3/20/23
