Taxon,site_code,site_name,Family,local_lifeform,local_lifespan,functional_group
ARTEMISIA TRIDENTATA,octc.us,OCTC_GreatBasin,Compositae,SHRUB,PERENNIAL,WOODY
ARTEMISIA VULGARIS,elvadrt.ee,EE Elva,Compositae,FORB,PERENNIAL,FORB
ASCLEPIAS ARENARIA,oklah.us,Oklahoma (KAEFS-OK),Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS FASCICULARIS,oklah.us,Oklahoma (KAEFS-OK),Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS PUMILA,cdpt_drt.us,Cedar Point - Drought-Net,Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS STENOPHYLLA,oklah.us,Oklahoma (KAEFS-OK),Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS TUBEROSA,cedartrait.us,Cedar Creek Trait ,Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS VERTICILLATA,konzadrt.us,Konza Drt,Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS VIRIDIS,konzadrt.us,Konza Drt,Apocynaceae,FORB,PERENNIAL,FORB
ASCLEPIAS VIRIDIS,oklah.us,Oklahoma (KAEFS-OK),Apocynaceae,FORB,PERENNIAL,FORB
ASPERULA ARISTATA,ayora.es,Ayora Experimental Station,Rubiaceae,FORB,PERENNIAL,FORB
ASPERULA CYNANCHICA,allmendb.ch,Allmend Brachy,Rubiaceae,FORB,PERENNIAL,FORB
ASPERULA CYNANCHICA,allmendo.ch,Allmend Ovina,Rubiaceae,FORB,PERENNIAL,FORB
ASPERULA GUNNII,falls.au,Falls Creek,Rubiaceae,FORB,PERENNIAL,FORB
ASPILIA MONTEVIDENSIS,eea.br,EEA,Compositae,FORB,NULL,FORB
ASTER SQUAMATUS,chilcasdrt.ar,Las Chilcas Drt,Compositae,FORB,PERENNIAL,FORB
ASTEROLASIA TRYMALIOIDES,falls.au,Falls Creek,Rutaceae,SHRUB,PERENNIAL,WOODY
ASTRAGALUS AGRESTIS,kinsella.ca,Kinsella,Fabaceae,FORB,PERENNIAL,LEGUME
ASTRAGALUS CRASSICARPUS,konzadrt.us,Konza Drt,Fabaceae,LEGUME,PERENNIAL,LEGUME
ASTRAGALUS DODTII,qdtnorth.cl,Quebrada de Talca North Facing,Fabaceae,FORB,ANNUAL,LEGUME
ASTRAGALUS FLEXUOSUS,kernb.ca,Kernen_burned,Fabaceae,FORB,PERENNIAL,LEGUME
ASTRAGALUS FLEXUOSUS,kernnu.ca,Kernen_unburned,Fabaceae,FORB,PERENNIAL,LEGUME
ASTRAGALUS FLEXUOSUS,matador.ca,Matador,Fabaceae,FORB,PERENNIAL,LEGUME
ASTRAGALUS LAXMANNII,cdpt_drt.us,Cedar Point - Drought-Net,Fabaceae,LEGUME,PERENNIAL,LEGUME
ASTRAGALUS MISER,cmss.us,CMSS,Fabaceae,FORB,PERENNIAL,LEGUME
ASTRAGALUS MISSOURIENSIS,sevblack.us,Sevilleta_Black,Fabaceae,LEGUME,PERENNIAL,LEGUME
ASTRAGALUS MISSOURIENSIS,sevblue.us,Sevilleta_Blue,Fabaceae,LEGUME,PERENNIAL,LEGUME
ASTRAGALUS NUTTALLIANUS,capmcd.us,Cap Mcdowell,Fabaceae,LEGUME,ANNUAL,LEGUME
ASTRAGALUS NUTTALLIANUS,capwhite.us,Cap Whitetank,Fabaceae,LEGUME,ANNUAL,LEGUME
ASTRANTIA MAJOR,pineta.es,Pineta,Apiaceae,FORB,NULL,FORB
ASTREBLA LAPPACEA,milparinka.au,Milparinka,Poaceae,GRASS,PERENNIAL,GRASS
ASTREBLA PECTINATA,milparinka.au,Milparinka,Poaceae,GRASS,PERENNIAL,GRASS
ASTROLOMA HUMIFUSUM,jilpanger.au,Jilpanger,Ericaceae,SHRUB,PERENNIAL,WOODY
ATRIPLEX PROSTRATA,baddrt.de,Bad Drought,Amaranthaceae,FORB,ANNUAL,FORB
AVENA BARBATA,naposta.ar,Naposta,Poaceae,GRASS,ANNUAL,GRASS
AVENA BARBATA,scruzh.us,SantaCruzHigh,Poaceae,GRASS,ANNUAL,GRASS
AVENA BARBATA,scruzl.us,SantaCruzLow,Poaceae,GRASS,ANNUAL,GRASS
AVENA BARBATA,scruzm.us,SantaCruzMiddle,Poaceae,GRASS,ANNUAL,GRASS
AVENA FATUA,hard.us,Hardware Ranch,Poaceae,GRASS,ANNUAL,GRASS
AVENELLA FLEXUOSA,lygraold.no,Lygra_old,Poaceae,GRASS,NULL,GRASS
AXONOPUS AUREUS,guaribas.br,Guaribas,Poaceae,GRAMINOID,NULL,GRASS
AXONOPUS FISSIFOLIUS,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
AXONOPUS FISSIFOLIUS,yarradrt.au,Yarramundi Drt,Poaceae,GRASS,PERENNIAL,GRASS
AXONOPUS POLYDACTYLUS,guaribas.br,Guaribas,Poaceae,GRAMINOID,PERENNIAL,GRASS
AXYRIS AMARANTHOIDES,kinsella.ca,Kinsella,Amaranthaceae,FORB,ANNUAL,FORB
AYENIA LINGULATA,cerrillos.ar,Los Cerrillos,Malvaceae,FORB,PERENNIAL,FORB
AZORELLA FUEGIANA,paike.ar,Potrok Aike Drt,Apiaceae,FORB,PERENNIAL,FORB
AZORELLA MONANTHA,paike.ar,Potrok Aike Drt,Apiaceae,FORB,PERENNIAL,FORB
BACCHARIS GILLIESII,chacra.ar,Chacra Experimental Patagones,Compositae,FORB,PERENNIAL,FORB
BACCHARIS HALIMIFOLIA,bivensarm.us,Bivens Arm,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS JUNCEA,marcdrt.ar,Mar Chiquita Drt,Compositae,FORB,PERENNIAL,FORB
BACCHARIS LINEARIS,lcnorth.cl,La Campana North Facing,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS LINEARIS,lcsouth.cl,La Campana South Facing,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS PILULARIS,scruzm.us,SantaCruzMiddle,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS PINGRAEA,chilcasdrt.ar,Las Chilcas Drt,Compositae,FORB,PERENNIAL,FORB
BACCHARIS SALICINA,lcnorth.cl,La Campana North Facing,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS SALICINA,lcsouth.cl,La Campana South Facing,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS SALICINA,scruzl.us,SantaCruzLow,Compositae,SHRUB,PERENNIAL,WOODY
BACCHARIS STENOPHYLLA,naposta.ar,Naposta,Compositae,FORB,PERENNIAL,FORB
BACCHARIS TENELLA,chacra.ar,Chacra Experimental Patagones,Compositae,FORB,PERENNIAL,FORB
BACCHARIS ULICINA,chacra.ar,Chacra Experimental Patagones,Compositae,FORB,PERENNIAL,FORB
BACCHARIS ULICINA,morient.ar,Monte Oriental,Compositae,FORB,PERENNIAL,FORB
BACCHARIS ULICINA,naposta.ar,Naposta,Compositae,SHRUB,PERENNIAL,FORB
BAHIA ABSINTHIFOLIA,jorndrt.us,Jornada_LTER Drt,Compositae,FORB,PERENNIAL,FORB
BAHIA AMBROSIOIDES,qdtnorth.cl,Quebrada de Talca North Facing,Compositae,SHRUB,PERENNIAL,WOODY
BAHIA AMBROSIOIDES,qdtsouth.cl,Quebrada de Talca South Facing,Compositae,SHRUB,PERENNIAL,WOODY
BAPTISIA ALBA,cedartrait.us,Cedar Creek Trait ,Fabaceae,FORB,PERENNIAL,LEGUME
BAPTISIA BRACTEATA,slp.us,SLP,Fabaceae,LEGUME,PERENNIAL,LEGUME
BASSIA LANIFLORA,kiskun.hu,Kiskunsag,Amaranthaceae,FORB,ANNUAL,FORB
BASSIA SCOPARIA,antelope.us,Antelope,Amaranthaceae,FORB,ANNUAL,FORB
BASSIA SCOPARIA,chang.cn,Changling,Amaranthaceae,FORB,ANNUAL,FORB
BELLIS PERENNIS,bayrdrt.de,Bayreuth_DroughtNet,Compositae,FORB,PERENNIAL,FORB
BELLIS PERENNIS,jenadrt.de,Jena,Compositae,FORB,PERENNIAL,FORB
BERBERIS NERVOSA,cowidrt.ca,Cowichan Drt,Berberidaceae,SHRUB,PERENNIAL,WOODY
BERKHEYA SETIFERA,ukulingadrt.za,Ukulinga Drought,Compositae,FORB,PERENNIAL,FORB
BETULA PENDULA,bayrdrt.de,Bayreuth_DroughtNet,Betulaceae,WOODY,PERENNIAL,WOODY
BETULA PENDULA,hoide.de,HOIDE,Betulaceae,TREE,PERENNIAL,WOODY
BIDENS Bidens,yarradrt.au,Yarramundi Drt,Compositae,FORB,NULL,FORB
BIDENS PILOSA,bivensarm.us,Bivens Arm,Compositae,FORB,ANNUAL,FORB
BLECHNUM SPICANT,lygraint.no,Lygra_intermediate,Blechnaceae,FERN,NULL,FERN
BLENNOSPORA DRUMMONDII,jilpanger.au,Jilpanger,Compositae,FORB,ANNUAL,FORB
BLEPHARIPAPPUS SCABER,oreaa.us,ORE IDE AA,Compositae,FORB,ANNUAL,FORB
BLEPHARIPAPPUS SCABER,oreac.us,ORE IDE AC,Compositae,FORB,ANNUAL,FORB
BOECHERA HOLBOELLII,cmss.us,CMSS,Brassicaceae,FORB,PERENNIAL,FORB
BOERHAVIA DIFFUSA,cerrillos.ar,Los Cerrillos,Nyctaginaceae,FORB,PERENNIAL,FORB
BOERHAVIA SPICATA,jorndrt.us,Jornada_LTER Drt,Nyctaginaceae,FORB,ANNUAL,FORB
BOTHRIOCHLOA ISCHAEMUM,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
BOTHRIOCHLOA LAGUROIDES,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
BOTHRIOCHLOA LAGUROIDES,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,PERENNIAL,GRASS
BOTHRIOCHLOA LAGUROIDES,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
BOTHRIOCHLOA PERTUSA,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
BOUTELOUA ARISTIDOIDES,cerrillos.ar,Los Cerrillos,Poaceae,GRASS,ANNUAL,GRASS
BOUTELOUA ARISTIDOIDES,kinsella.ca,Kinsella,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA CURTIPENDULA,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA CURTIPENDULA,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA CURTIPENDULA,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,cdpt_drt.us,Cedar Point - Drought-Net,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,matador.ca,Matador,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,mattheis.ca,Mattheis,Poaceae,GRASS,PERENNIAL,GRASS
BOUTELOUA GRACILIS,nplatte.us,North Platte,Poaceae,GRASS,PERENNIAL,GRASS
BRACHIARIA PAUCISPICATA,cerrillos.ar,Los Cerrillos,Poaceae,GRASS,ANNUAL,GRASS
BRACHIARIA SERRATA,ukulingadrt.za,Ukulinga Drought,Poaceae,GRASS,PERENNIAL,GRASS
BRACHYCOME CAMPYLOCARPA,cobar.au,Cobar,Compositae,GRASS,ANNUAL,FORB
BRACHYPODIUM DISTACHYON,scruzh.us,SantaCruzHigh,Poaceae,FORB,ANNUAL,GRASS
BRACHYPODIUM DISTACHYON,scruzm.us,SantaCruzMiddle,Poaceae,FORB,ANNUAL,GRASS
BRACHYPODIUM PINNATUM,allmendb.ch,Allmend Brachy,Poaceae,GRASS,PERENNIAL,GRASS
BRACHYPODIUM PINNATUM,allmendo.ch,Allmend Ovina,Poaceae,GRASS,PERENNIAL,GRASS
BRACHYPODIUM PINNATUM,pineta.es,Pineta,Poaceae,GRASS,NULL,GRASS
BRACHYPODIUM RETUSUM,ayora.es,Ayora Experimental Station,Poaceae,GRASS,PERENNIAL,GRASS
BRACHYPODIUM RETUSUM,ebro.es,Middle Ebro Valley,Poaceae,GRASS,NULL,GRASS
BRACHYSCOME DECIPIENS,falls.au,Falls Creek,Compositae,FORB,PERENNIAL,FORB
BRACHYSCOME PERPUSILLA,jilpanger.au,Jilpanger,Compositae,FORB,ANNUAL,FORB
BRADBURIA PILOSA,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
BRIDGESIA INCISIFOLIA,qdtnorth.cl,Quebrada de Talca North Facing,Sapindaceae,SHRUB,PERENNIAL,WOODY
BRIDGESIA INCISIFOLIA,qdtsouth.cl,Quebrada de Talca South Facing,Sapindaceae,SHRUB,PERENNIAL,WOODY
BRIZA MAXIMA,scruzh.us,SantaCruzHigh,Poaceae,FORB,ANNUAL,GRASS
BRIZA MAXIMA,scruzm.us,SantaCruzMiddle,Poaceae,FORB,ANNUAL,GRASS
BRIZA MEDIA,allmendb.ch,Allmend Brachy,Poaceae,GRASS,PERENNIAL,GRASS
BRIZA MEDIA,allmendo.ch,Allmend Ovina,Poaceae,GRASS,PERENNIAL,GRASS
BRIZA MEDIA,elvadrt.ee,EE Elva,Poaceae,GRASS,PERENNIAL,GRASS
BRIZA MEDIA,rhijn.nl,Rhijnauwen,Poaceae,GRASS,PERENNIAL,GRASS
BRIZA MINOR,jilpanger.au,Jilpanger,Poaceae,GRASS,ANNUAL,GRASS
BRIZA MINOR,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,ANNUAL,GRASS
BRIZA MINOR,scruzh.us,SantaCruzHigh,Poaceae,GRASS,ANNUAL,GRASS
BRIZA MINOR,slp.us,SLP,Poaceae,GRASS,ANNUAL,GRASS
BRIZA SUBARISTATA,chilcasdrt.ar,Las Chilcas Drt,Poaceae,NULL,NULL,GRASS
BRODIAEA ELEGANS,scruzh.us,SantaCruzHigh,Asparagaceae,FORB,PERENNIAL,FORB
BROMUS ARVENSIS,baddrt.de,Bad Drought,Poaceae,GRASS,ANNUAL,GRASS
BROMUS CARINATUS,cowidrt.ca,Cowichan Drt,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS CARINATUS,scruzm.us,SantaCruzMiddle,Poaceae,FORB,ANNUAL,GRASS
BROMUS CATHARTICUS,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,NULL,GRASS
BROMUS CATHARTICUS,naposta.ar,Naposta,Poaceae,GRASS,ANNUAL,GRASS
BROMUS DIANDRUS,scruzl.us,SantaCruzLow,Poaceae,GRASS,ANNUAL,GRASS
BROMUS DIANDRUS,scruzm.us,SantaCruzMiddle,Poaceae,GRASS,ANNUAL,GRASS
BROMUS ERECTUS,allmendb.ch,Allmend Brachy,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS ERECTUS,allmendo.ch,Allmend Ovina,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS HORDEACEUS,baddrt.de,Bad Drought,Poaceae,GRASS,ANNUAL,GRASS
BROMUS HORDEACEUS,jenadrt.de,Jena,Poaceae,GRASS,ANNUAL,GRASS
BROMUS HORDEACEUS,scruzh.us,SantaCruzHigh,Poaceae,GRASS,ANNUAL,GRASS
BROMUS HORDEACEUS,scruzl.us,SantaCruzLow,Poaceae,GRASS,ANNUAL,GRASS
BROMUS INERMIS,brookdale.ca,Brookdale,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS INERMIS,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS JAPONICUS,cdpt_drt.us,Cedar Point - Drought-Net,Poaceae,GRASS,ANNUAL,GRASS
BROMUS JAPONICUS,oreaa.us,ORE IDE AA,Poaceae,GRASS,ANNUAL,GRASS
BROMUS JAPONICUS,oreac.us,ORE IDE AC,Poaceae,GRASS,ANNUAL,GRASS
BROMUS KALMII,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS RUBENS,capmcd.us,Cap Mcdowell,Poaceae,GRASS,ANNUAL,GRASS
BROMUS RUBENS,gmgranite.us,Gmdrc Granitecove,Poaceae,GRASS,ANNUAL,GRASS
BROMUS RUBENS,gmmolar.us,Gmdrc Molar Junction,Poaceae,GRASS,ANNUAL,GRASS
BROMUS RUBENS,nnss.us,NNSS_Mojave,Poaceae,GRASS,ANNUAL,GRASS
BROMUS SETIFOLIUS,paike.ar,Potrok Aike Drt,Poaceae,GRASS,PERENNIAL,GRASS
BROMUS STERILIS,baddrt.de,Bad Drought,Poaceae,GRASS,ANNUAL,GRASS
BROMUS STERILIS,cowidrt.ca,Cowichan Drt,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,cowidrt.ca,Cowichan Drt,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,hard.us,Hardware Ranch,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,nnss.us,NNSS_Mojave,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,nplatte.us,North Platte,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,octc.us,OCTC_GreatBasin,Poaceae,GRASS,ANNUAL,GRASS
BROMUS TECTORUM,oreac.us,ORE IDE AC,Poaceae,GRASS,ANNUAL,GRASS
BUCHLOE DACTYLOIDES,cdpt_drt.us,Cedar Point - Drought-Net,Poaceae,GRASS,BIENNIAL,GRASS
BUCHLOE DACTYLOIDES,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
BUGLOSSOIDES ARVENSIS,kiskun.hu,Kiskunsag,Boraginaceae,FORB,ANNUAL,FORB
BULBINE BULBOSA,cobar.au,Cobar,Asphodelaceae,FORB,NULL,FORB
BUPLEURUM FRUTICESCENS,ayora.es,Ayora Experimental Station,Apiaceae,SUBSHRUB,PERENNIAL,WOODY
CALADENIA CARNEA,jilpanger.au,Jilpanger,Orchidaceae,FORB,PERENNIAL,FORB
CALADENIA TENTACULATA,jilpanger.au,Jilpanger,Orchidaceae,FORB,PERENNIAL,FORB
CALAMAGROSTIS CANADENSIS,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
CALAMAGROSTIS EPIGEIOS,teshio.jp,Teshio Experimental Grassland,Poaceae,GRASS,PERENNIAL,GRASS
CALAMAGROSTIS STRICTA,brookdale.ca,Brookdale,Poaceae,GRASS,PERENNIAL,GRASS
CALAMAGROSTIS VIRIDIFLAVESCENS,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
CALAMAGROSTIS VIRIDIFLAVESCENS,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,PERENNIAL,GRASS
CALAMOVILFA LONGIFOLIA,biddulph.ca,Biddulph,Poaceae,GRAMINOID,PERENNIAL,GRASS
CALAMOVILFA LONGIFOLIA,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
CALANDRINIA BALONENSIS,ethadb.au,Ethabuka_DNB,Montiaceae,FORB,ANNUAL,FORB
CALANDRINIA BALONENSIS,ethadn.au,Ethabuka_DNU,Montiaceae,FORB,ANNUAL,FORB
CALANDRINIA CILIATA,capmcd.us,Cap Mcdowell,Montiaceae,FORB,ANNUAL,FORB
CALANDRINIA COMPRESSA,qdtnorth.cl,Quebrada de Talca North Facing,Montiaceae,FORB,ANNUAL,FORB
CALCEOLARIA UNIFLORA,paike.ar,Potrok Aike Drt,Calceolariaceae,FORB,PERENNIAL,FORB
CALLUNA VULGARIS,hoide.de,HOIDE,Ericaceae,SHRUB,PERENNIAL,WOODY
CALLUNA VULGARIS,hyide.de,HYIDE,Ericaceae,SHRUB,PERENNIAL,WOODY
CALLUNA VULGARIS,lygraint.no,Lygra_intermediate,Ericaceae,SUBSHRUB,NULL,WOODY
CALLUNA VULGARIS,lygraold.no,Lygra_old,Ericaceae,SUBSHRUB,NULL,WOODY
CALOCHORTUS NUTTALLII,cmss.us,CMSS,Liliaceae,FORB,PERENNIAL,FORB
CALOCHORTUS NUTTALLII,hard.us,Hardware Ranch,Liliaceae,FORB,PERENNIAL,FORB
CALOTIS CYMBACANTHA,cobar.au,Cobar,Compositae,FORB,ANNUAL,FORB
CALOTIS HISPIDULA,credoj.au,CredoJ,Compositae,FORB,ANNUAL,FORB
CALOTIS HISPIDULA,credom.au,CredoM,Compositae,FORB,ANNUAL,FORB
CALOTIS HISPIDULA,quilpie.au,Quilpie,Compositae,FORB,ANNUAL,FORB
CALOTIS LAPPULACEA,cobar.au,Cobar,Compositae,FORB,NULL,FORB
CALOTIS PORPHYROGLOSSA,milparinka.au,Milparinka,Compositae,FORB,ANNUAL,FORB
CALYLOPHUS SERRULATUS,oklah.us,Oklahoma (KAEFS-OK),Onagraceae,FORB,PERENNIAL,FORB
CALYSTEGIA SEPIUM,brookdale.ca,Brookdale,Convolvulaceae,FORB,PERENNIAL,FORB
CALYTRIX TETRAGONA,jilpanger.au,Jilpanger,Myrtaceae,SHRUB,PERENNIAL,WOODY
CAMASSIA QUAMASH,cowidrt.ca,Cowichan Drt,Hyacinthaceae,GRASS,PERENNIAL,FORB
CAMISSONIA DENTATA,lcnorth.cl,La Campana North Facing,Onagraceae,FORB,ANNUAL,FORB
CAMISSONIA DENTATA,lcsouth.cl,La Campana South Facing,Onagraceae,FORB,ANNUAL,FORB
CAMISSONIA DENTATA,qdtnorth.cl,Quebrada de Talca North Facing,Onagraceae,FORB,ANNUAL,FORB
CAMISSONIA OVATA,scruzh.us,SantaCruzHigh,Onagraceae,FORB,PERENNIAL,FORB
CAMISSONIA PALMERI,gmmolar.us,Gmdrc Molar Junction,Onagraceae,FORB,ANNUAL,FORB
CAMPANULA PATULA,elvadrt.ee,EE Elva,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,biddulph.ca,Biddulph,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,brookdale.ca,Brookdale,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,cedarsav.us,Cedar Creek Savanna,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,kernb.ca,Kernen_burned,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,kernnu.ca,Kernen_unburned,Campanulaceae,FORB,PERENNIAL,FORB
CAMPANULA ROTUNDIFOLIA,lygraint.no,Lygra_intermediate,Campanulaceae,FORB,NULL,FORB
CAMPANULA ROTUNDIFOLIA,matador.ca,Matador,Campanulaceae,FORB,PERENNIAL,FORB
CAPSELLA BURSA-PASTORIS,baddrt.de,Bad Drought,Brassicaceae,FORB,ANNUAL,FORB
CAPSELLA BURSA-PASTORIS,jenadrt.de,Jena,Brassicaceae,FORB,NULL,FORB
CAPSELLA BURSA-PASTORIS,lcnorth.cl,La Campana North Facing,Brassicaceae,FORB,ANNUAL,FORB
CAPSELLA BURSA-PASTORIS,lcsouth.cl,La Campana South Facing,Brassicaceae,FORB,ANNUAL,FORB
CARDAMINE HIRSUTA,jenadrt.de,Jena,Brassicaceae,FORB,ANNUAL,FORB
CARDAMINE OLIGOSPERMA,cowidrt.ca,Cowichan Drt,Brassicaceae,FORB,NULL,FORB
CARDAMINE OLIGOSPERMA,scruzl.us,SantaCruzLow,Brassicaceae,FORB,NULL,FORB
CARDIONEMA RAMOSISSIMUM,spvdrt.ar,San Pablo Valdes Drt,Caryophyllaceae,FORB,PERENNIAL,FORB
CARDUUS ACANTHOIDES,marcdrt.ar,Mar Chiquita Drt,Compositae,FORB,ANNUAL,FORB
CARDUUS CRISPUS,baddrt.de,Bad Drought,Compositae,FORB,BIENNIAL,FORB
CARDUUS NUTANS,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
CARDUUS NUTANS,kernnu.ca,Kernen_unburned,Compositae,FORB,PERENNIAL,FORB
CARDUUS PYCNOCEPHALUS,scruzh.us,SantaCruzHigh,Compositae,FORB,ANNUAL,FORB
CARDUUS PYCNOCEPHALUS,scruzl.us,SantaCruzLow,Compositae,FORB,ANNUAL,FORB
CARDUUS PYCNOCEPHALUS,scruzm.us,SantaCruzMiddle,Compositae,FORB,ANNUAL,FORB
CAREX ANDINA,paike.ar,Potrok Aike Drt,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX ARENARIA,hoide.de,HOIDE,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX ARENARIA,hyide.de,HYIDE,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX BINERVIS,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
CAREX BINERVIS,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
CAREX BONARIENSIS,chilcasdrt.ar,Las Chilcas Drt,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX BREVICULMIS,falls.au,Falls Creek,Cyperaceae,GRASS,PERENNIAL,GRAMINOID
CAREX BREVIOR,konzadrt.us,Konza Drt,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX CARYOPHYLLEA,allmendb.ch,Allmend Brachy,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX CARYOPHYLLEA,allmendo.ch,Allmend Ovina,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX CURVULA,passogavia.it,Passo Gavia,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX DISTACHYA,ayora.es,Ayora Experimental Station,Cyperaceae,GRAMINOID,PERENNIAL,FORB
CAREX ECHINATA,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
CAREX ECHINATA,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
CAREX FILIFOLIA,cdpt_drt.us,Cedar Point - Drought-Net,Cyperaceae,GRASS,PERENNIAL,GRAMINOID
CAREX FILIFOLIA,nplatte.us,North Platte,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX FLACCA,allmendb.ch,Allmend Brachy,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX FLACCA,allmendo.ch,Allmend Ovina,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX GYNODYNAMA,scruzh.us,SantaCruzHigh,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX HEBES,falls.au,Falls Creek,Cyperaceae,GRASS,PERENNIAL,GRAMINOID
CAREX HIRTA,rhijn.nl,Rhijnauwen,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX INOPS,cowidrt.ca,Cowichan Drt,Cyperaceae,GRASS,PERENNIAL,GRAMINOID
CAREX INOPS,konzadrt.us,Konza Drt,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX LIPAROCARPOS,kiskun.hu,Kiskunsag,Cyperaceae,GRASS,PERENNIAL,GRAMINOID
CAREX MEADII,konzadrt.us,Konza Drt,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX MIYABEI,teshio.jp,Teshio Experimental Grassland,Cyperaceae,GRAMINOID,PERENNIAL,GRAMINOID
CAREX NIGRA,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
CAREX NIGRA,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
