"","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"674",23.5712134988786,0.389538012988291,10.7357117020845,18.9102541994403,0.366290165806397,0.26266735322438,99.1646254270387,0.515300842371353
"675",24.9544448098177,0.429346794531514,10.6837534173955,22.8386244861102,0.213721163228544,0.231398156136371,93.4788999815854,0.531059548951389
"676",25.216571247136,0.39460181411212,10.6254310146062,25.2861944377133,0.209704344277164,0.210248404246983,92.8353853092683,0.535196135845743
"677",25.6491619202571,0.515239564468164,10.7331986079767,22.1576114056118,0.098299752525855,0.239417372498453,89.9470649992325,0.537181767285007
"678",23.9609108218032,0.397600294717061,10.7763896904716,14.6917033949811,0.324213035267361,0.277761776429339,53.5866753768049,0.702884740616027
"679",24.6768427391763,0.429762355299843,10.6913925589298,11.4844287181382,0.284013424538272,0.313894951642577,9.80855500652657,0.911656447970384
"680",24.8889440759894,0.444140713615374,10.6897835118076,10.9962258773198,0.283605075074997,0.318406220335488,8.63616328336949,0.911041686672614
"681",24.743326486202,0.439592835950135,10.7153457107896,7.93775452864927,0.293286834468912,0.343911430167673,7.88835165579842,0.901440195681394
"682",27.7362003332514,0.624796434556965,10.6113995697874,12.3217424603517,0.256295732247644,0.312558244953765,-3.4970657435893,0.926061213775278
"683",23.3198412947361,0.360459256458876,10.9292960585454,15.3794251886771,0.34237042306069,0.241367029236291,73.5766590261937,0.581258765142477
"684",22.3481159228311,0.242577253857787,11.1720047311192,21.7414642462177,0.370306111440085,0.121605733397457,116.22513124389,0.331243041180556
"685",22.6017353968406,0.387884084068478,10.2924513070905,19.3165716021883,0.386584737952693,0.261621564020597,111.993773327823,0.443407970462154
"686",19.8336582368649,0.435351821252633,9.4110785539478,17.1752018548411,0.3800730822139,0.276817136909436,115.102535717429,0.420959744080078
"687",17.9980262702616,0.452471585572675,8.89932960830171,16.2371944313313,0.374032321477589,0.29395133805952,105.755386051214,0.398027661919596
"688",16.7184139529591,0.618086007751284,8.94207033737357,18.5141927857526,0.414045652129962,0.284787401269052,139.491431179208,0.290471318760317
"689",15.4513892932838,0.425439780249487,9.98584475503847,20.5858420385721,0.406115217376269,0.140926287775727,275.38381039137,0.285168529220456
"690",17.5572504924321,0.513683795133168,12.9176442548971,19.1169410406131,0.341630319262494,0.253267349800318,159.34045400275,0.21731898491911
"691",15.8653486176529,0.538397070268816,9.01307407518909,17.4698126219123,0.447730170322562,0.285311712500464,171.651067901129,0.118823772920069
"692",14.7798859749273,0.655167039755145,8.56590451255838,18.2580098004594,0.430011663153409,0.330572176937338,85.1810062530339,0.37967871504356
"693",14.8497867236009,0.656786638187933,8.65075703628261,18.6116558392772,0.421616521975741,0.325946457247368,83.7403021047034,0.378328690704661
"694",14.7012756783884,0.629275431869786,8.42198641787482,18.6316876423247,0.362953526777823,0.279408287307991,71.4440458635774,0.375686607630017
"695",15.3563370072812,0.579137098271507,7.73050516127117,19.4058631862791,0.378141672486799,0.276552439006476,66.7262836430897,0.328132055348246
"696",16.0379695025159,0.60189564480127,7.75289564701774,20.5882898482721,0.375830724279839,0.266341686834807,71.9471023883193,0.305667979198914
"697",16.2098904536835,0.537693785793602,8.36809784326942,23.3908576524594,0.373722611180046,0.255326691004157,109.469775035465,0.288360022709379
"698",18.5378118444545,0.832900759475912,6.54918158092476,19.6419714348814,0.370572916603289,0.246697493364226,14.7193696559897,0.247840923120213
"699",18.520525032775,0.85223136326883,6.54045103750716,19.5343839356476,0.372216487687468,0.247362337140643,14.0029626345068,0.248366934222851
"700",18.4504589563292,0.926101483525581,6.5085014360784,19.637097888194,0.363590485104275,0.245310827048256,11.1673598439296,0.251924378965808
"701",16.3518939865078,1.27177436476267,6.68736485432173,19.9193332840653,0.333967673088418,0.242675761604879,16.6815608561377,0.278158451556726
"702",14.850023640607,0.515314080744441,7.24931769674914,18.2915974029377,0.391201109695935,0.288669701181909,56.5053828538058,0.327899956881704
"703",14.5790225273948,0.633364120404019,8.49879057692281,18.5137038774639,0.352635933187252,0.273546942148832,70.5132530537876,0.382742592139038
"704",14.8728430650464,0.990504527760361,7.62443390505707,15.8919111273311,0.301476813937715,0.304396183732414,39.2534719541534,0.370991747821801
"705",12.8024070815517,0.928490055825826,7.5707154334689,14.9109361850933,0.307821716743828,0.310426694508798,44.1875097475237,0.361181308922375
"706",11.339320704063,0.920560633847954,9.26888343705788,13.9374075793872,0.348813779894064,0.303679589924709,57.357475865129,0.39901661376015
"707",11.1125524623395,0.973480260501015,9.97777262706094,13.2116733090148,0.369453026407534,0.287613268742671,59.5319900341253,0.439810257152526
"708",11.1270741242081,0.974908977758675,10.0018730975083,13.1706584689017,0.370175364983759,0.287147152815104,59.477661858233,0.441179893611045
"709",12.8157722976188,0.917229954773476,7.00706047111032,15.0083327801783,0.295920576750226,0.313964039684334,41.009926201509,0.346701255943307
"710",12.9801451499773,0.973453990745294,6.73905403274888,15.58975074579,0.288509672399512,0.311922910938106,40.2750203764339,0.342034997378793
"711",13.0742390736931,0.974011683205879,6.72774122470875,16.4383985080765,0.285593717815512,0.304858584334992,40.1897398863366,0.344554652495717
"712",13.0367684212633,0.482775779261911,9.84769834396301,18.6259153391826,0.264322420118416,0.190370027650856,77.2250200037528,0.46888678666507
"713",10.9633803111909,0.291432266301099,11.5169151462336,14.2700713562981,0.171788633368457,0.127033735392546,84.1834722572652,0.558921639060071
"714",14.9334236302137,0.66160302865904,8.7580831050874,18.9425473919319,0.420720110085164,0.32715247413488,83.8530308745363,0.377372348724331
"715",15.0281616654542,0.636532987823553,9.02991032893617,18.8921792537866,0.409730109078713,0.336008978657344,83.0860293739101,0.361830833963819
"716",14.1951356440899,0.530849079553877,10.4817283260905,15.4936288680558,0.33925314512058,0.424993623823904,65.7538506768601,0.268959251682256
"717",14.3966727964395,0.527332376234622,11.8274303306547,15.6205845020475,0.328525872196868,0.42838783458558,71.775879183992,0.23584331557595
"718",15.5327589338668,0.52789772600917,11.1682532934278,14.1261956526642,0.307878274978028,0.430227036783952,80.1459580657847,0.178766525542764
"719",15.5568586676547,0.558159890550122,11.0392201526338,13.8173480658134,0.3062416039525,0.440453225204386,76.5491907319808,0.179556406952886
"720",15.3637178338128,0.572401654930477,11.0052785243145,13.5378986166737,0.30692897398277,0.445740222589651,76.1635043756585,0.179898383805993
"721",15.7413947367567,0.531750503015384,10.536220232037,13.630658224676,0.312817400634162,0.463356486749049,63.6224329372756,0.173792104913099
"722",16.0651416778998,0.623223119244134,10.5704104315275,11.7362625251511,0.299631935211445,0.483426319366036,52.3173359394826,0.230211906879049
"723",15.6588112915681,0.5187979904572,11.1299629785099,14.0443334813381,0.305950424732713,0.427345513027521,82.217847592249,0.171827699202399
"724",15.7466035897679,0.494941094146882,11.0284970069931,13.9916423739604,0.300081404535016,0.415838076370279,91.084787222517,0.150422053091077
"725",15.7935595717134,0.495580563572703,11.0058274102139,13.9940506184858,0.300274679768103,0.415772362133407,91.9007122360966,0.148671167268759
"726",14.5103057893717,0.377858706835371,11.3889521141047,13.699379116282,0.270062231487541,0.372013651867512,98.9786363368834,0.123966653600415
"727",14.1258277085884,0.352747810951502,11.1547733938732,13.7080688380337,0.275687318855212,0.354282417764266,98.9867504848797,0.111035201432037
"728",12.2111868677371,0.515099457743178,17.6024384669868,19.7034070967366,0.346477234323246,0.434303285998571,69.6552773229854,0.274798429478057
"729",11.9093134334318,0.471873758077697,18.6458723845465,20.8770389604899,0.359358542986674,0.43226365091083,63.6188793271135,0.306246437377864
"730",13.1486965370547,0.469777821269161,8.12293759771879,12.9380676945413,0.319186629645474,0.475347228993045,39.4738280804682,0.289297395353241
"731",13.0413980980524,0.462073990982833,7.58060124305838,12.5831166238529,0.300229903163455,0.514099427942721,39.9453513952122,0.236893624888562
"732",13.0194465790981,0.466542666340086,7.51490523757993,12.7693731114359,0.296597148109334,0.517184706859436,40.2267936347504,0.231443679894873
"733",17.9951806617609,0.52129412519309,9.65100908766077,25.2056486473935,0.408816617516693,0.270623036781033,108.521606538066,0.346584218783721
"734",17.678754299192,0.454952535072004,9.94503757650779,18.981115124913,0.409463866305857,0.318053638658,117.580922958518,0.316929692281584
"735",15.0144025994438,0.712217828398842,8.63581289872037,19.9029608192596,0.434867329280549,0.317044571189387,85.3089909955195,0.398210913682272
"736",21.8655212635186,1.56903971385769,10.552459102009,16.1949919935439,0.635099600396024,0.176986836227526,180.820079797696,0.242385406220697
"737",10.5248024981594,0.657136439752399,5.82523988990998,8.44405880575373,0.675105568000314,0.510979790427074,57.2761956643085,0.52534627075682
"738",10.1641325392269,0.462943017557234,6.07508364018635,7.99683522570936,0.891766372703905,0.459003613663108,55.8925359497158,0.589050785548158
"739",17.7666626329607,0.664922574604687,8.39469647848363,19.2609008512087,0.413118194892825,0.31678587956963,131.621200078538,0.284625968878961
"740",18.7263725138771,0.563538934733738,8.72665162427564,18.8258449488942,0.450980584775857,0.285673224182176,133.071196033576,0.321219426458691
"741",19.7749136126352,0.54616097787523,8.5328617410373,20.1201097633596,0.44210609877729,0.261101492653315,148.032477073735,0.318515759955623
"742",20.4534472034813,0.557525131809085,8.68600580130188,20.4613523085237,0.44713167029575,0.251310939711396,162.224555438338,0.300594286612116
"743",20.9316432444271,0.582367927157855,8.42031558996674,20.6077332081255,0.403055894927841,0.231309162536043,189.095089491428,0.272811066837401
"744",21.2228566010765,0.520791113606913,8.88646593195286,21.030983278546,0.363363762833399,0.213720853439389,215.130795452026,0.252162012007003
"745",21.1773194852799,0.509840629081958,8.92975807354305,21.0177990575212,0.356447452088007,0.214509474267186,218.516148229046,0.249282440221469
"746",21.1646872354444,0.510484130147411,8.93858817816235,21.0890240580717,0.354843134398924,0.21407288559368,219.167649451335,0.249253291812212
"747",21.157488151058,0.511283823730426,8.94251735823907,21.0966548740109,0.35449393883193,0.213796188926242,219.047758781063,0.249669228631303
"748",20.6531973150425,0.51692012489089,8.96353061101214,20.5974238533883,0.35810412591112,0.202517082895667,223.746955949661,0.235667786114031
"749",18.2054307320007,0.602809804549193,8.68377765488303,18.6694700036486,0.440059415273504,0.184886656433739,255.667417778677,0.221912345265256
"750",11.9773345282776,0.363043302254668,8.91086028586043,26.088438561384,0.431854660512725,0.114373747810618,288.929010036564,0.234721868620116
"751",21.4151620850965,0.526902502890004,9.0251233489635,21.7313102805482,0.342342414866173,0.216584107882498,211.837655740402,0.27266223564114
"752",21.1717813652283,0.508276571521975,8.93833283306399,21.1895681038578,0.353334490140644,0.214436975812087,220.89618171216,0.247425258065315
"753",20.0593760608113,0.330410818749166,8.94970213097291,23.1513357174443,0.154905816971951,0.193099146097808,228.031001534931,0.222855501539654
"754",21.455905710927,0.514733727369385,8.93329669732466,22.0069343115194,0.371665070905787,0.22254601868392,239.762381023451,0.230555164757414
"755",20.4024893070348,0.5156241572991,8.28710835923564,16.947217681335,0.676774215640836,0.271937558557151,276.090986463929,0.237161848607082
"756",22.3973323625721,0.560068769270535,9.14265868541728,21.9972379822641,0.386692849834122,0.170203085158639,215.919628038396,0.254256579107352
"757",23.1380430281458,0.590804193619682,9.09197218468007,22.2935155424974,0.449525580939882,0.147760431089314,209.06452306983,0.280562128715202
"758",23.1842092061137,0.57530640081907,9.02774827560068,21.8707851688028,0.472441082822441,0.151658483129207,206.01975620085,0.282184208581236
"759",21.7042307361257,0.523177980592901,9.47946515459047,22.1468760323904,0.262296387504331,0.18438278725273,232.358031814902,0.19557999091425
"760",21.3095519071012,0.680763479919436,7.56555402302826,20.3803482555264,0.381419063981741,0.221054748253071,200.398938039835,0.254684111559223
"761",21.3102117289743,0.681005540221474,7.56439475121114,20.3800078294089,0.38134098634978,0.221037583130209,200.427639637346,0.254669874095617
"762",21.2326892106958,0.67933335395231,7.49671385473745,20.3393278330402,0.377066824678778,0.220724167165208,202.937618808983,0.25384652963152
"763",21.2063374280119,0.680179712000147,7.48003500243606,20.3118809833572,0.377051642554512,0.2211207125644,202.9017862886,0.25425181722044
"764",21.1304669202097,0.688383203892659,7.50409548174892,20.1835162730071,0.374476178875751,0.223547016820661,201.241567982016,0.257443251554571
"765",20.2834962360188,0.622356805536624,8.00560311899231,20.0419760816356,0.31609410363735,0.261220233401235,154.674081794776,0.209853893667287
"766",20.9287948893995,0.402632072393314,8.46227989131084,20.398104219122,0.331260724384971,0.251150302021834,174.019681158265,0.162445848420735
"767",21.4910001189845,0.397509490946358,8.5943093612613,21.8675676605233,0.322853633237748,0.238231795663215,178.691976941268,0.157764225940467
"768",20.9855679633248,0.381534125392907,8.92745637485143,23.9419121774104,0.300896294649056,0.196367315857598,209.813089863828,0.153165890908701
"769",19.1687858500394,0.372277846785693,9.44732568951607,23.2049484168845,0.294936105788253,0.183579145209036,194.211626139537,0.160606073540481
"770",21.0566483341035,0.544720775820382,7.80477608792268,20.4759899707843,0.43615945622079,0.227179014858556,183.877697879093,0.249420189853264
"771",21.0132733550436,0.528733129516932,7.77092482886437,20.0327123688924,0.441142170677657,0.237434807391491,183.427092004775,0.243364033362117
"772",21.0405530760235,0.463255854780456,7.98461532514999,19.2031669080018,0.438567923187046,0.252434166324526,200.146944146958,0.236728165676666
"773",16.2738985846687,0.205732265596559,8.39562950477419,13.307233389554,0.488762196658675,0.383912432359112,96.7328723631007,0.234466938531128
"774",25.0113335759954,0.437865779791292,8.4164047957227,21.0211265208365,0.388559149591954,0.199354229129064,344.088157066774,0.214786184894765
"775",19.9673892872852,0.544217600351836,5.93326094228976,15.2280933096919,0.558318042398068,0.370856957247927,85.3034675397398,0.152783689192418
"776",21.1457047535093,0.563906782308262,8.01333242945179,22.239756716439,0.434110578207904,0.189027334812213,180.377724381137,0.271424456830959
"777",22.605492955587,0.53552962364239,10.4598415077028,21.8681024156486,0.627241584631803,0.265430421476236,149.078282728639,0.295997488971782
"778",23.3971058562122,0.488676619308531,12.0866136542807,20.9245669899908,0.656927179809344,0.274343876037811,118.034738927084,0.264503939916909
"779",23.4606148338437,0.486614287817497,12.1803465893158,21.229902238826,0.65752793274419,0.271863167495051,116.286065522137,0.263785502498222
"780",27.5689434537736,0.419967526557857,12.8705620282852,27.189004611406,0.323767580011252,0.262772645091111,159.027604974184,0.221927129400841
"781",21.8088939094491,0.508664854400013,12.2846783529424,19.8142099935148,0.818192385471748,0.264760518735601,88.0265752073474,0.280286272325153
"782",21.6757353602335,0.527109465382945,12.7263657637652,20.5993187874301,0.701627477988273,0.276319146137589,79.3810507841585,0.332329973827443
"783",21.2950683389779,0.499774389940318,12.7301452713011,20.856425489697,0.684166494117894,0.269075315059016,78.1797787577134,0.354998360018627
"784",21.0188914189543,0.501547538428727,12.6768681815827,20.7820508629251,0.673559087154536,0.273196974839812,75.8146523646632,0.374662603664481
"785",17.1849609787244,0.471743115646063,10.8550105801408,16.5198214314121,0.680822085332914,0.334286301060275,65.1268361617649,0.454403130348788
"786",23.4607323854714,0.689651089343359,13.2489702368212,20.2466863498069,0.647973854176928,0.327577921619543,74.9215309264867,0.280163009652509
"787",23.4454303379066,0.691607185277981,13.2204821685344,20.218503213545,0.650563023428586,0.329008749165116,74.7196756320516,0.280027572126643
"788",23.1090587705311,0.59210298856065,9.3235802277047,24.523590788055,0.727610192338066,0.262811465473924,187.73228686312,0.342376046688893
"789",19.311601810675,0.334767263932354,5.9195487012426,24.3570443193641,0.341689109015088,0.212754083973126,97.7200446989323,0.476403968608205
"790",13.8694649349647,0.444835660397464,5.8550042312586,20.9179778949426,0.209966872875884,0.239415723899656,113.175086885333,0.524471343454437
"791",14.4460609786798,0.533650744926945,10.1185234843849,11.6319225778113,0.54145053256195,0.375807906144486,57.5543860859307,0.378340014052543
"792",14.3679206489564,0.530898175007359,10.1406243802894,11.6970626577644,0.551411439710126,0.375809524173569,56.109859764743,0.379787555692191
"793",13.235645026794,0.691438472530939,8.5378017648488,12.5710361346393,0.338018956862008,0.496754180788997,12.0590501844888,0.506106010322044
"794",13.2913959716462,0.703949795557205,8.5288935101829,12.8012632277112,0.332296016706511,0.496341240775504,6.18888538280995,0.540463413387606
"795",14.3310944453451,0.523536781377697,10.209225267639,11.7298777357848,0.566929416113908,0.372151651836305,56.1285822131935,0.377282457358188
"796",14.67609967815,0.536714420385627,13.009096102684,14.9153678517059,0.46894854513147,0.309428391817445,65.9227708394995,0.334351263861949
"797",18.869952358994,0.791439554519204,7.37264533017857,20.6456267079572,0.39142070733002,0.382799687009892,118.704653878112,0.256021506197013
"798",15.6325357871271,0.393889064851869,8.03023624684988,13.4904464104612,0.343041113091735,0.327107874064971,72.5879229184221,0.41652791730444
"799",18.3744511892102,0.144454738888611,7.6422384191231,16.3945093126902,0.348928657179989,0.298850355520773,56.4023926686672,0.399640150590751
"800",17.8595977217117,0.511837053930867,8.56657644330909,14.2167992675632,0.380544177281635,0.266698553256465,151.195307134761,0.428840725690056
"801",15.4052105251993,0.4871221817487,7.58319999660069,11.3801538767503,0.369517579348576,0.253819065945756,139.70065341688,0.438325630312548
"802",16.3424131858415,0.528167768246528,6.5772427128725,12.1445238590847,0.382806546306585,0.219930606323065,117.120838071519,0.45540317293811
"803",17.7452080329595,0.401914722059736,5.52841710463934,11.8638195309033,0.413404892786723,0.194612626552473,91.5139691531938,0.452699778826741
"804",19.1550912365828,0.307224507786487,4.91383877550495,15.2963454968489,0.606176099203757,0.201743479610038,97.7252173639924,0.315130266066911
"805",19.117699218633,0.308173391162138,4.91576323544355,15.2901332585684,0.606149742122466,0.201942427993308,97.9778762891311,0.314732235873506
"806",19.0253019824076,0.316386202350932,4.89166444183919,15.7473374552428,0.600463950129052,0.201786782400027,99.9071492592282,0.304354393402134
"807",19.0142201086106,0.320470004191467,4.80131896567114,17.2304333106614,0.581400657895119,0.198545689967159,103.576062177359,0.276942681422909
"808",19.0124212385377,0.32045003530029,4.80064442504635,17.2302202461597,0.581321922524778,0.198536461965739,103.595391293137,0.276936044894607
"809",18.6279506294731,0.323696679835291,4.60621450937142,17.0403089711935,0.593983146673683,0.198086337060727,105.264324282206,0.292563271580516
"810",18.5784328195694,0.349978751042348,4.9480552398349,15.1341802978923,0.609314250997844,0.207406344545283,102.440190748578,0.305908214039099
"811",17.5740551512471,0.404363008513524,5.4795355136589,10.4035171660887,0.344485260910934,0.184594708823616,81.7844730029556,0.507286114675191
"812",19.1096717687469,0.416369399188252,6.31413585367325,11.7287117920631,0.344739092442501,0.138641341606328,92.6865211011626,0.761173380995521
"813",13.8886378047693,0.455652554603772,7.68352236181064,9.79075624770058,0.35805177716095,0.265747884289334,146.418849554893,0.433578623628345
"814",7.67407610516423,0.493721426016681,8.20956670644002,3.71356560336135,0.301119297185254,0.314499333238335,176.271691744272,0.42971568167206
"815",19.0685656547314,0.552773954068939,9.03497143677742,15.4120157658683,0.388763374886265,0.273114404325255,170.389948157115,0.424244009062371
"816",26.8306855879408,0.267369183014769,10.0801210671534,23.1373597957497,0.254736511331579,0.33984086850625,312.1446077494,0.312029964611432
"817",22.1147766195157,0.923207136371231,10.8560664210222,16.7593657800664,0.326016787864527,0.235292313918767,92.761728862262,0.310787754739658
